X1,X2,y
1.4033959706391264,2.1517827462871852,0
4.191143193163038,5.857713251547224,0
9.662319121431818,1.9548650958200409,1
5.960425532343728,6.795270092089578,0
9.330232216002113,2.140922893367202,1
8.043609156129708,0.9915697059881434,1
4.673816015552915,2.069851596408397,1
7.847634492521874,4.227340342720622,1
0.17836783976987736,1.7613829917307988,0
1.0914399676573494,1.346920249233473,0
8.294286148827364,8.602818862189409,1
7.968170883251617,3.203972035973078,1
2.3264074196643367,3.607586865182536,0
5.307695905990535,0.5527040950122764,1
6.060158207000109,3.5736962350205417,1
8.677389537760112,2.6480717732157966,1
6.031071573387257,6.104850673417886,1
4.1257156927368035,2.053902976724067,0
3.741840434071827,8.883654530628405,0
4.258820863735099,9.296666209195552,0
6.519310255799741,0.9983105717679019,1
8.674906317523249,1.0740295628857721,1
4.538968820762998,1.1532643811098797,0
2.478395629513581,6.19569256310312,0
2.3666236299758117,1.2196896420962289,0
7.460142802434464,8.523823179302664,1
8.165687634239104,7.542715149378925,0
1.0527807985412496,8.19808858238024,0
0.6655885695517816,5.260605268860209,1
5.944336637564518,9.966772115191535,1
1.4617324419269828,0.4417510294416127,0
8.246641904563413,4.012649641861134,0
3.1033467392407443,3.2393666893763617,0
1.4387193297114265,9.486454987126411,1
9.209704724874502,5.768609584975929,1
1.6553172273527816,8.061909654447252,1
2.8472008233793558,1.7034119365851885,0
1.5361339519205863,9.786341439004389,0
1.1549006366535497,4.986395468763152,0
0.21148016336440034,4.936720762706458,0
0.5539540916426011,9.708847285457377,0
1.746414709358527,3.8073236121714507,0
0.5338193262717539,3.9752502455499297,0
5.911438161109713,5.847527028049367,0
6.807145267995064,1.2805261054778694,1
3.936304568320282,3.210856264118549,1
3.179910969520494,1.9320832244513053,0
5.045262370222301,1.032834791070496,1
8.750049422346086,8.661446063310201,0
8.51131626822206,5.89331166127476,1
0.43475062012791943,3.586727915279112,0
1.8149840959652408,4.086693773667128,1
2.36744871104396,4.315190036873546,0
2.493875758322118,6.331491821447094,0
5.712326517427727,9.267693914889932,1
4.162624257031923,9.327796196569825,1
0.49254119927593987,3.914919795306634,0
3.736141384595716,3.2926245959776956,0
5.2375294871763725,4.51046500185255,1
1.0167190290371597,5.679342304284925,1
8.334585537885598,4.618179114497483,0
0.5196186646510426,6.587534098167009,0
9.248418690180621,5.543990233797636,1
0.991131415798755,3.207155466940761,0
8.435749515977527,3.457308057626326,1
9.026531439276171,3.7859278755973094,1
9.795706805865926,0.9463976824938869,1
8.020258802735935,1.6606263241397312,1
7.794775407713289,7.231138021453861,1
6.424832759955477,3.8909671152208003,1
7.78996354578129,2.1453897256014365,0
1.3455220841314708,5.626724105748573,0
5.360680359476373,7.5553954247342725,1
5.142228701904145,2.5742236234537144,1
8.575721441225575,8.267898819237445,1
4.627993655935159,9.275048596250496,0
3.850894961003535,5.973945290738407,0
6.395632712371101,6.689476589915796,1
2.6646331750084604,0.5257599032305538,0
1.3976841095395687,9.455198910219064,0
4.778772740237458,3.924847342649438,0
4.16889368594885,9.239004005454298,1
2.325699405288737,5.789775247502425,0
3.67511810115128,0.046187988433276095,1
3.663924498262474,0.38541999323435716,0
3.2749556441254546,6.8041880566992194,1
3.79464079726929,5.6266801383193314,1
6.8574334545594535,0.26532437206074344,1
2.968764745712853,7.434599612223853,0
9.488579267153405,8.521453370691818,0
9.16348019538178,4.9641748243930826,1
4.809104283000786,4.65757440357255,1
3.283612050046888,0.054731088346274825,0
5.354347898300031,7.866497124935993,1
8.485604887736246,3.307160667461054,1
6.52587340560102,8.787636197825396,0
8.043918279470773,3.7306058755805305,1
5.327222760657402,5.650779106307056,1
6.329176292676207,2.7034178819932753,1
2.881556141824617,1.6058831258491868,0
7.348931623102908,7.749079033813279,1
2.0240459312571835,4.965904788462816,0
6.947981288184982,5.364879237522508,0
8.60719068325894,9.654159534817355,1
1.3210283730154393,9.635799122221536,0
6.143797405419198,8.556421217024035,1
0.9509574822993461,1.8760929276503358,0
7.257156282714269,5.942726943015799,1
0.8449321882352023,8.781474246555375,0
9.35939822700626,3.744639364489377,1
1.3740793003780216,1.0110616593558497,1
9.588802459090804,8.109629022399218,1
8.008841760850967,4.817635513621717,0
5.936820044663541,5.643926803591786,1
7.826241046295469,9.821442963178445,0
7.951148389830859,6.072114304940721,1
9.460270628173303,4.249793856661014,0
2.533833538391872,3.6998436784719777,0
5.900758953583091,4.176192926540456,1
0.9504919756440122,1.1839908317866876,1
6.161657000241213,7.947505584175718,1
1.712913040927888,8.37716858187041,0
5.649506114724419,2.8439713457340887,1
5.7243051403384975,3.037966184099441,1
4.659851529812274,8.743342563348133,0
5.226317755131228,0.23970355527955456,1
7.6392339000658795,5.204574437672277,1
7.992447165120666,4.63675714681501,1
4.921532155754291,6.901267695784598,0
5.995934415226123,1.6339170014945448,1
9.31236235690102,6.6833074079515375,0
1.1973358850112281,3.7673400787487643,1
1.171035659001105,6.187147781696421,0
0.8770901191076841,0.4009500987277592,0
6.5786328504052785,4.617271971845094,1
4.186083007903795,5.222508939823721,0
7.743214161418432,2.143264028549866,1
6.7123141330859255,1.396236541791207,1
3.3363775832823817,1.884743030123014,0
8.983665473615357,3.4414107806334804,1
7.625321470706523,0.9681014930497145,1
2.705349409101757,9.473197957296044,0
3.6419201777205403,4.049940614958173,0
3.1443998020426287,8.08969602506749,1
1.5761164862499966,9.744171231088467,0
1.4778337254219165,0.8073528000273911,1
9.361274633757441,6.51669467934994,0
4.379040371987532,8.71409086741214,0
3.8331982277740986,6.342344339667283,1
7.296857086773779,4.2902612135741265,1
5.529930652528999,4.310763576379383,0
9.361399868384622,0.3589888600735891,1
7.803014939093922,5.346007512892753,1
4.793695641245403,9.935429967868474,1
3.763594734808262,9.587075259719342,1
9.86631544924322,0.4039922884216318,1
7.177602360036435,7.057970036294882,0
9.511946600038412,3.017648666969308,1
1.1847857721704136,9.029891534061367,0
8.505336791907826,0.45114745709278536,1
6.370738839912075,9.358741020110806,1
1.2192167833511258,8.374757437877768,0
5.882579999692207,1.1750438225260151,1
6.8609636510544885,0.5982433731729919,1
0.12302685888602838,8.347076643269359,0
4.543179618417465,1.5575767097457938,0
8.253995111963212,5.348981529758705,1
2.9535902534408986,9.157448578787095,1
4.585480817985511,5.674481135493234,1
4.423141270678932,3.9723330147282407,0
3.019273914424916,4.450160548539922,0
9.184418955155543,0.6311717070387102,1
7.812940354315159,9.687523213615988,0
1.105884109961105,3.106541850810828,0
9.97034657837573,1.8936349167285382,1
8.792000243077453,2.860473018403953,1
2.83908437864039,9.64373194891479,0
8.368965796609382,0.94286053488007,1
1.0641953187138287,8.673030405011813,0
9.991047304742386,7.0784389440144775,0
6.656847361065369,8.300191791590281,1
6.50125015558797,9.758975403678964,0
0.9044072698413275,8.42154655516872,0
8.970333988966253,9.43382351277853,1
0.28999503204469423,1.2693525679091977,0
2.4082805804114704,7.9578856516697005,1
1.43021875166635,5.456756940810478,1
7.767679406922186,5.4349559507986065,1
1.9820422721289788,8.989215763205136,1
9.106382271308853,9.718038186467112,0
6.5626903932749014,7.04838323043181,1
0.36162710494696215,4.829383894717839,1
0.054298341287004614,4.564038579018454,0
0.5165791701439892,3.863414572231818,1
6.059251776477277,3.6159902957266263,0
8.014818108594152,3.915068416844314,1
2.385528206273885,0.8975323525119527,1
8.494088429230729,0.7743608526043821,1
0.5723194015326039,7.798698438723117,0
8.009638536416762,4.460728929202261,0
9.277954301722804,9.306844885446205,0
7.721083991043805,6.122210085939525,0
6.9812078397863715,0.3517598218441975,1
8.379802186553832,1.5752334131747947,1
0.4015129954706642,2.058197930130076,0
2.017821107190554,9.757360243896606,0
1.2492367930564308,2.187042261516349,0
5.0453099019298655,5.157556762880513,0
7.451881283288445,9.361769316401961,1
6.300118445763987,9.771927299143574,0
8.51131099761935,2.363604353835446,0
1.5521299244109088,0.4911764375004013,1
7.346210919351615,1.536018325377585,1
1.930414908689041,0.6332847870255809,0
2.7075875131780025,1.951242410923364,0
7.0990469728130385,5.685697147037354,1
9.802047848986819,9.124487962956419,1
6.115436059770696,5.3721888369434,1
0.545003149912956,6.259895566990807,0
6.163089699275329,2.0186725160954113,1
0.42350551580167095,8.0058362067385,0
8.841457113668172,6.177889085055832,0
7.0957828510062075,8.641368291927249,1
1.7312784642250323,9.48843107005784,0
0.9172100582419807,3.479007757565923,0
1.8353322888031898,0.9057905853543935,0
9.800271795541924,2.2592895791678247,1
4.585606424584898,4.3784156567583725,1
7.84080948341408,9.456936518244733,1
6.364083421077769,3.783098223734153,1
5.724131499586374,7.7077321366537,0
1.451302546650497,5.40476692170755,0
9.460244535580951,1.8280877043097654,1
3.0134263251471793,3.207341189534516,0
5.7801721580754215,6.531918850228187,1
6.997759445890662,6.728533946848935,0
6.492331552453089,4.347597468090462,0
9.405944096955185,2.2864560266211464,1
1.48438989920058,7.219067795126763,0
5.083527384469421,1.6887304161271477,1
4.04034390740766,9.366696918651266,0
4.741687294826181,1.879035790364767,0
1.1921752619774462,1.0731236283252044,0
1.3409460987276534,4.976477023653788,0
2.7807554578125737,5.19549598109694,0
3.047046037608313,5.081929147782448,1
4.2790321368135,4.366674893388395,1
6.1098754703662825,9.948148928296083,1
6.34629117418263,4.862806126705818,1
4.118108965855702,4.77946580739831,0
4.087831094286971,4.217660627145613,0
2.1762852669696198,0.668257547014629,1
5.8830624840900825,5.929566311496161,1
3.170409113172379,2.279677722231824,0
0.360598342773637,6.376089802290499,0
4.184000441568604,0.5083346194847715,0
4.741326750901703,9.813871012530017,0
2.25592868204211,4.690050790126722,0
5.724579331221157,8.967553715906984,1
5.657719004319209,4.755611732329347,0
7.020021811103714,0.6033081857422173,0
6.4794848220121,8.22213546093807,1
6.524330565210316,6.481837296671343,1
3.162141518240431,7.817570475739451,0
7.874322219859539,4.281698635088733,0
5.491443835996794,6.3793674424664495,0
4.314181951798901,8.562290037966076,0
6.260124809410571,6.310654428718875,1
3.606573344502543,3.476736348359033,0
5.127392446067582,6.625295943661999,1
7.367056884822203,6.718541886140673,1
8.864028867237078,9.60586962506625,1
9.210571972951916,3.709123215416692,0
5.036329251830992,4.250817675141311,0
5.2027511474056904,8.121229611870591,1
7.998704107638365,5.057623147427412,1
3.144506917442013,7.36573093115733,0
8.373823623450686,4.597094644535921,0
4.9414164651742345,2.1549514181270046,0
1.158567243352684,7.452038427810108,0
0.720591470729437,1.3115516918470993,0
8.419932110394631,1.9858366353130807,1
0.555679169068779,6.268249827842086,1
2.806114361336559,7.472698001920698,1
3.341300405015458,8.94687886867815,1
1.729944451915938,2.7258649741589167,0
3.1389336980198923,1.1072425860055435,1
7.426925667250856,9.560466595226291,1
0.14682843560070769,1.5442308802214244,0
8.271734245206865,1.9766698225463952,1
8.565480235745582,2.913294535584657,1
3.722615731915482,5.293913540262874,0
1.536128990606348,8.82825566034078,0
6.008404079450809,7.6054602272986696,1
1.1967255586489434,7.0815755384263515,0
3.6491936107825254,1.7518056785600367,1
9.584291809009724,3.5768263152597424,0
9.95464472583637,4.784049260866779,0
7.7210489135458555,1.4742595348558585,1
3.1096150992076623,2.734297021266725,0
6.876650491660925,3.0833320395284423,1
7.054063654840127,1.2727619832903925,1
3.8784169516364972,5.502396919082576,0
6.408886345861594,7.050281965241929,1
0.10727644975676243,0.6993163147686121,0
2.0905765860224146,4.811231017631497,0
5.250883029672612,7.82211195267795,0
1.6375130425829587,7.479901289524468,0
1.6590686787653364,8.150730962187541,1
8.363042905502379,4.48240633170607,1
9.891330026836055,8.205570826398606,1
5.559694280284484,2.4075307121426945,1
8.390697308817135,3.6081056141751535,1
9.903216643262725,1.763555764178013,1
1.415958885687747,4.674845394285718,0
4.482456132543511,3.920600224154432,0
3.925727158419199,2.4092711641431217,0
0.8004928364618502,7.517807092307816,1
7.553301727947445,3.1384677211164655,1
4.33779027322593,2.7280433014583574,1
4.693269341904013,1.3089033085049506,0
1.5067297381324019,4.388217018019487,0
1.8092665223086812,3.02964628837302,0
9.07103622156215,3.692728413409686,0
0.44649088974278883,2.3599726262055265,1
2.3285228494370624,7.6315548981990045,0
2.9205933031452833,9.300033473547174,1
4.901975424015864,4.979318527888877,1
5.864451730147959,6.429984233408326,1
4.932899758506666,8.67172276606706,1
0.8411533455688203,9.988296373336587,0
2.4366745405571355,6.135164847298321,0
8.435883847625412,8.897794665398687,0
6.375887004784591,9.08608246555642,1
6.491490501342744,7.914514878076223,1
6.70203255351355,4.609313910731102,1
7.629030190395291,0.8115400042389931,1
0.5810848172144734,0.15805555440133845,1
3.6660838493261236,4.772006332829246,0
5.395274352616787,4.943145335346177,0
3.3845648329732603,4.073623878629723,1
8.444788732871865,5.681673512913646,1
4.825725085872939,5.521627033044271,0
7.686275894593791,8.36613041032693,0
8.52015516881169,1.0865710326226241,1
5.047914829034981,2.2517766610554544,1
9.095522438713498,7.930049789596304,1
5.871239405369806,8.478368672236545,0
8.502742988337218,9.948242136208679,1
3.405907955915243,8.729120163870842,0
4.988169585314852,8.898990070723311,1
5.314110410045777,3.1434794262990486,1
1.0497971589607058,4.016616340093764,1
3.9855250670154065,2.6808510482055103,1
9.17337672551676,6.062993981927156,1
6.3083224036474235,9.388053542070384,1
1.7750658243696749,3.4464088651161773,0
3.38855635609605,5.570017818814502,1
1.9160300966269983,2.9629963045348506,0
0.2482313179857254,1.697999737727075,0
9.274604585040267,1.9518552981865567,1
4.482073282568715,0.5794534453812994,0
3.0753507242078615,9.492935230092574,0
5.984771915577366,4.028796085076296,1
0.07314456293015636,8.341208920021081,1
2.7802210660081386,6.8132947268969115,0
7.030334656988925,1.919211614110854,1
6.337697730692629,1.7546224657908782,1
9.818059475425354,8.119882015105448,0
6.203577096580441,2.6471171061953735,0
4.775058736277328,9.132851837019757,0
7.614325631840076,1.4005540468949063,1
9.033278719640531,6.777086144544695,1
7.206959467183516,8.14473876030934,0
9.632112235493796,2.3525638841564502,1
7.820051707381772,2.7620736345656605,1
8.668014382619265,9.645188861392016,1
1.141040711836372,2.645976053461583,1
7.324135029937877,4.2995704990004775,1
4.400886995273686,4.325155932423661,0
5.531038024112752,2.530347499296836,1
6.541024094823568,7.7579108643709045,0
9.698151167055695,7.718493432291552,1
9.845780814316246,3.7831801422378564,1
2.8822824548790527,8.351257910807337,1
7.337534974379162,2.130749343990024,1
7.499835379352686,0.04305775667678646,1
3.464928613130488,5.71167362055741,0
1.2386977486422102,9.940777724523786,0
0.4094696028571976,0.38644309826884604,0
7.773431275291785,2.0799807370846057,1
4.896997418169059,5.189146424870842,0
9.855401694949261,8.099407364448707,1
4.649734561936531,0.8904200507505322,0
9.779169790738402,3.9523465375889435,1
4.1157600219405985,7.470758006298864,0
7.936821505599726,3.7154320840636155,1
0.8481927231183206,1.8883642047563898,0
5.554617101377639,1.9549582739658733,1
8.020597869857243,4.1004878691499425,1
9.247016672198887,4.794170748058911,1
8.225830906174316,8.61814417816014,1
0.36970727201174225,6.4225241856799355,0
3.727023413067342,6.904019545155014,0
0.4869847231385127,9.82987171535907,0
1.09282291114558,4.118434403009737,0
6.753056286674841,4.0335440324912835,1
7.132581963116982,9.233469677258123,1
7.737206827516263,2.4587558700505863,1
8.654565480556629,7.298152463028666,1
7.3943146847650985,7.545731382181346,0
8.00871592106632,0.9778799744544309,1
0.48963709823279244,4.68231405693584,0
2.345351504412986,2.00562471321554,0
6.218977733752458,1.8537527280248567,1
8.581253046248232,4.638281104628762,0
0.045001249396591225,2.8942970750806496,0
5.146293421163498,7.960604476258709,0
6.772873993643972,9.076048913904824,1
0.2960728912861321,8.027206052883656,0
4.013555575533879,2.6603087262166527,0
8.956348813836968,2.741343936886084,1
6.7161280885585875,2.5472835011746744,1
2.376583633605973,1.3503809605623607,0
8.527811296319127,9.437983681037112,1
3.480314234095143,4.020477981570694,0
8.533446711440595,2.2468947454587376,1
2.989436511189055,8.466710505082435,0
5.90320250883149,3.991953026577905,1
3.969400677478341,0.3511681110966658,1
2.7482505075506705,1.6194157024963118,0
8.865575621718692,6.3925034035617,1
1.8759368193949133,7.8290527417172395,0
0.848115912357631,2.1093438848871293,1
3.4192693854566034,9.173955892661422,0
7.1763914764156755,8.509971200521644,0
8.074316059762817,8.48380754061081,0
9.987433700667648,2.276611467992141,1
2.963620570111649,0.5053598865005771,0
4.079419511312822,8.674235394825837,0
1.368212780296263,3.0580022873856736,0
5.748719296230336,6.189163811735259,1
9.975800372629172,7.5996688370073,1
7.008810101206585,1.2829325851112017,1
5.952128404133718,7.8083835451904795,0
3.92369092921794,9.385114589610659,0
9.152987602855548,7.2837496574640905,1
4.969165961303494,4.412227484805581,0
1.343669133130615,8.766781387517028,0
3.6537846319913347,5.27457630072559,0
0.671666688477669,7.447709278167541,0
2.0197903768878156,8.20505943858604,0
0.17668780999912204,7.4935286169900595,1
4.532799165001634,2.8785487604815394,0
6.345402649517972,1.1784390090583108,1
3.4329246237890776,2.3833852936206013,0
4.203817715052772,5.028749369803532,1
9.59209272844576,5.052769222930959,1
7.519631215749155,5.8264434931453755,1
5.408566369449512,3.9510183754789088,1
2.8454087511182524,7.868913814500277,0
8.969967987729952,9.131537503472078,1
2.350971168806595,2.4672505347947125,0
3.2534273051667704,7.36523217701888,0
9.090648144229485,6.779718525450447,0
5.295420552850723,5.23090499279315,1
7.423179494179767,1.8853023387416024,1
5.9074479416376615,7.952322585827095,1
6.5343920900949515,9.606262856288327,1
2.9938329151482557,7.218363322336135,0
2.4137206162666294,9.178599966257341,0
3.224923471686653,9.841852649479998,0
1.5544156408342247,3.520506742392382,0
8.743143652908074,6.382235529263369,0
2.832469332501141,4.73932737638078,0
5.614893944143846,9.8662874686323,1
7.919744251413741,0.9380782400772492,1
7.838241093757135,4.123749142972246,1
4.3838625858419284,8.755390445272361,1
4.762573085867256,2.8405131052651544,0
9.947017489350248,7.877928506388727,0
6.745974769790241,3.8278316278025573,1
8.146384431178827,9.799785398901582,1
9.02553969219232,8.835298364237076,1
7.875898362293392,3.0132035766261533,1
1.8517934495356758,7.701931135378551,1
5.621707337375722,3.368565438332687,1
1.0189415731454488,6.063628402155351,0
6.529221265639984,6.58480768393292,1
9.553494281878109,8.29595409085705,1
5.127320643001113,0.2445084088201488,1
4.329724928677672,2.2015789115229967,0
0.35842751418163177,7.119178105885787,0
9.597745223292204,5.635232369695373,1
1.0300268413015878,4.956050782011431,1
0.41079093304846936,0.5520995670798046,0
2.460666115049385,3.482758834614562,0
0.6553043391838242,8.651002319106484,1
4.551178424117623,0.30892837036032184,0
5.160878012571124,3.964362353648121,1
3.1256994902858395,9.451482876707725,1
0.5096048257488606,0.5088073454501463,1
1.116003682492267,7.497057510446368,0
3.8450437798992807,2.5761261618203646,0
0.6052845082653613,8.666088321536725,1
6.981897256099135,7.460679789593651,1
2.07020541524812,8.85705170858363,1
3.020715687836385,2.15924790431266,0
3.941257771780975,5.31292754818605,0
4.166096330691479,7.792699435748007,0
0.016607076748005323,2.45699742994981,1
1.1207037099869754,2.3074630526721696,0
8.627645637408781,0.27182133497585026,1
0.01233062511908134,9.585152939754524,0
5.081673558128751,7.100168800546234,1
4.895020065072081,6.355603540101848,0
3.330941610106378,7.439947226949909,1
4.313270201464496,5.316129186954393,1
7.805811375265844,4.761338210904103,1
8.412037062149565,4.495322411235208,1
